iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SEN,Africa,Senegal,2020-10-30,15605.0,12.0,11.429,323.0,0.0,0.286,901.166,0.693,0.66,18.653,0.0,0.016,0.81,,,,,,,,,214711.0,805.0,12.722,0.048,743.0,0.044,0.0154,65.0,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-10-31,15616.0,11.0,10.429,324.0,1.0,0.429,901.801,0.635,0.602,18.711,0.058,0.025,0.82,,,,,,,,,215665.0,954.0,12.779,0.057,745.0,0.044,0.014,71.4,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-01,15630.0,14.0,11.286,325.0,1.0,0.571,902.61,0.808,0.652,18.768,0.058,0.033,0.84,,,,,,,,,216703.0,1038.0,12.84,0.062,748.0,0.044,0.0151,66.3,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-02,15637.0,7.0,10.286,325.0,0.0,0.429,903.014,0.404,0.594,18.768,0.0,0.025,0.85,,,,,,,,,217356.0,653.0,12.879,0.039,759.0,0.045,0.0136,73.8,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-03,15640.0,3.0,9.857,326.0,1.0,0.571,903.187,0.173,0.569,18.826,0.058,0.033,0.87,,,,,,,,,217756.0,400.0,12.903,0.024,751.0,0.044,0.0131,76.2,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-04,15650.0,10.0,9.714,326.0,0.0,0.571,903.765,0.577,0.561,18.826,0.0,0.033,0.89,,,,,,,,,218525.0,769.0,12.948,0.046,758.0,0.045,0.0128,78.0,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-05,15668.0,18.0,10.714,326.0,0.0,0.429,904.804,1.039,0.619,18.826,0.0,0.025,0.92,,,,,,,,,219265.0,740.0,12.992,0.044,766.0,0.045,0.014,71.5,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-06,15676.0,8.0,10.143,326.0,0.0,0.429,905.266,0.462,0.586,18.826,0.0,0.025,0.93,,,,,,,,,220033.0,768.0,13.038,0.046,760.0,0.045,0.0133,74.9,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-07,15693.0,17.0,11.0,326.0,0.0,0.286,906.248,0.982,0.635,18.826,0.0,0.016,0.95,,,,,,,,,221001.0,968.0,13.095,0.057,762.0,0.045,0.0144,69.3,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-08,15708.0,15.0,11.143,326.0,0.0,0.143,907.114,0.866,0.643,18.826,0.0,0.008,0.97,,,,,,,,,221798.0,797.0,13.142,0.047,728.0,0.043,0.0153,65.3,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-09,15711.0,3.0,10.571,326.0,0.0,0.143,907.287,0.173,0.61,18.826,0.0,0.008,0.99,,,,,,,,,222342.0,544.0,13.174,0.032,712.0,0.042,0.0148,67.4,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-10,15720.0,9.0,11.429,326.0,0.0,0.0,907.807,0.52,0.66,18.826,0.0,0.0,1.01,,,,,,,,,222939.0,597.0,13.21,0.035,740.0,0.044,0.0154,64.7,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-11,15735.0,15.0,12.143,326.0,0.0,0.0,908.673,0.866,0.701,18.826,0.0,0.0,1.03,,,,,,,,,223677.0,738.0,13.254,0.044,736.0,0.044,0.0165,60.6,tests performed,,,,,,,,,,,,,,37.96,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-12,15744.0,9.0,10.857,326.0,0.0,0.0,909.193,0.52,0.627,18.826,0.0,0.0,1.04,,,,,,,,,224390.0,713.0,13.296,0.042,732.0,0.043,0.0148,67.4,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-13,15755.0,11.0,11.286,326.0,0.0,0.0,909.828,0.635,0.652,18.826,0.0,0.0,1.07,,,,,,,,,225039.0,649.0,13.334,0.038,715.0,0.042,0.0158,63.4,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-14,15779.0,24.0,12.286,327.0,1.0,0.143,911.214,1.386,0.709,18.884,0.058,0.008,1.1,,,,,,,,,226108.0,1069.0,13.398,0.063,730.0,0.043,0.0168,59.4,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-15,15793.0,14.0,12.143,328.0,1.0,0.286,912.023,0.808,0.701,18.942,0.058,0.016,1.11,,,,,,,,,226970.0,862.0,13.449,0.051,739.0,0.044,0.0164,60.9,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-16,15801.0,8.0,12.857,329.0,1.0,0.429,912.485,0.462,0.742,18.999,0.058,0.025,1.13,,,,,,,,,227578.0,608.0,13.485,0.036,748.0,0.044,0.0172,58.2,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-17,15806.0,5.0,12.286,329.0,0.0,0.429,912.774,0.289,0.709,18.999,0.0,0.025,1.15,,,,,,,,,228129.0,551.0,13.517,0.033,741.0,0.044,0.0166,60.3,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-18,15823.0,17.0,12.571,329.0,0.0,0.429,913.755,0.982,0.726,18.999,0.0,0.025,1.17,,,,,,,,,228915.0,786.0,13.564,0.047,748.0,0.044,0.0168,59.5,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-19,15835.0,12.0,13.0,329.0,0.0,0.429,914.448,0.693,0.751,18.999,0.0,0.025,1.19,,,,,,,,,229715.0,800.0,13.611,0.047,761.0,0.045,0.0171,58.5,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-20,15848.0,13.0,13.286,330.0,1.0,0.571,915.199,0.751,0.767,19.057,0.058,0.033,1.22,,,,,,,,,230509.0,794.0,13.658,0.047,781.0,0.046,0.017,58.8,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-21,15865.0,17.0,12.286,330.0,0.0,0.429,916.181,0.982,0.709,19.057,0.0,0.025,1.25,,,,,,,,,231487.0,978.0,13.716,0.058,768.0,0.046,0.016,62.5,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-22,15882.0,17.0,12.714,330.0,0.0,0.286,917.162,0.982,0.734,19.057,0.0,0.016,1.29,,,,,,,,,232378.0,891.0,13.769,0.053,773.0,0.046,0.0164,60.8,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-23,15897.0,15.0,13.714,330.0,0.0,0.143,918.029,0.866,0.792,19.057,0.0,0.008,1.33,,,,,,,,,233062.0,684.0,13.81,0.041,783.0,0.046,0.0175,57.1,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-24,15908.0,11.0,14.571,331.0,1.0,0.286,918.664,0.635,0.841,19.115,0.058,0.016,1.36,,,,,,,,,233586.0,524.0,13.841,0.031,780.0,0.046,0.0187,53.5,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
SEN,Africa,Senegal,2020-11-25,15927.0,19.0,14.857,331.0,0.0,0.286,919.761,1.097,0.858,19.115,0.0,0.016,1.4,,,,,,,,,234329.0,743.0,13.885,0.044,773.0,0.046,0.0192,52.0,tests performed,,,,,,,,,,,,,,30.56,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452.0,,,,
